seed,scenario,n_players,game_length,terminated_by_cap,n_winners,winner_ids,gini_final,hhi_final,n_bankruptcies,first_bankruptcy_turn,social_mobility,capital_formation,wealth_min,wealth_max,wealth_mean,wealth_sd,rent_burden_mean
34950,Rent_Control_Only,4,200,TRUE,4,"1,2,3,4",0.1696875,0.272959183673469,0,,21,121,978,2411,1600,595.392867497308,0.0082020202020202
34951,Rent_Control_Only,4,200,TRUE,3,"1,2,3",0.373503202450571,0.440329218106996,1,103,16,111,0,3151,1795.5,1411.07110616959,0.010422619047619
34952,Rent_Control_Only,4,122,FALSE,1,2,0.75,1,3,75,12,63,0,1180,295,590,0.00934814814814815
34953,Rent_Control_Only,4,127,FALSE,1,4,0.75,1,3,82,12,49,0,3779,944.75,1889.5,0.0102533333333333
34954,Rent_Control_Only,4,189,FALSE,1,2,0.75,1,3,135,6,93,0,1033,258.25,516.5,0.00940740740740741
34955,Rent_Control_Only,4,200,TRUE,3,"1,3,4",0.375188212518821,0.375,1,101,12,123,0,2221,1162.25,917.683814466254,0.00790938511326861
34956,Rent_Control_Only,4,143,FALSE,1,3,0.75,1,3,96,10,76,0,1772,443,886,0.00851190476190476
34957,Rent_Control_Only,4,200,TRUE,2,"1,4",0.604172767203514,0.591836734693878,2,74,6,147,0,2419,853.75,1144.26406480323,0.0125135135135135
34958,Rent_Control_Only,4,200,TRUE,3,"1,2,3",0.285628415300546,0.368998628257887,1,115,8,105,0,1723,1143.75,775.60873942128,0.00882474226804124
34959,Rent_Control_Only,4,170,FALSE,1,2,0.75,1,3,96,6,95,0,1756,439,878,0.0117748917748918
34960,Rent_Control_Only,4,200,TRUE,2,"1,2",0.5141689373297,0.508506616257089,3,122,13,104,0,1939,917.5,1062.83535883974,0.0090042194092827
34961,Rent_Control_Only,4,200,TRUE,2,"3,4",0.556069008009858,0.52,2,152,6,96,0,1987,811.5,983.043064502602,0.0111313131313131
34962,Rent_Control_Only,4,200,TRUE,2,"1,3",0.60892166344294,0.547337278106509,2,119,10,158,0,2969,1034,1402.40579006221,0.00803236245954693
34963,Rent_Control_Only,4,133,FALSE,1,1,0.75,1,3,113,13,61,0,1347,336.75,673.5,0.00822222222222222
34964,Rent_Control_Only,4,133,FALSE,1,4,0.75,1,3,49,4,51,0,3876,969,1938,0.0105909090909091
34965,Rent_Control_Only,4,200,TRUE,4,"1,2,3,4",0.244039735099338,0.278061224489796,0,,18,61,1126,3418,1887.5,1055.1478569376,0.011352380952381
34966,Rent_Control_Only,4,159,FALSE,1,4,0.672480620155039,1,3,73,14,126,0,1090,322.5,520.280373132282,0.00690476190476191
34967,Rent_Control_Only,4,197,FALSE,1,3,0.75,1,3,77,7,145,0,2592,648,1296,0.0111925925925926
34968,Rent_Control_Only,4,200,TRUE,3,"1,2,4",0.291263773330335,0.344307270233196,1,102,12,140,0,1699,1111.75,757.612202911226,0.00813026819923372
34969,Rent_Control_Only,4,200,TRUE,3,"1,3,4",0.4623719464145,0.517857142857143,2,141,12,122,0,2967,1269,1252.2206940738,0.0104060606060606
34970,Rent_Control_Only,4,161,FALSE,1,4,0.680813124108417,1,3,132,16,71,0,1208,350.5,578.935517422565,0.00773333333333333
34971,Rent_Control_Only,4,141,FALSE,1,4,0.75,1,3,104,10,44,0,3470,867.5,1735,0.00938461538461539
396535,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.270227149810709,0.25765306122449,0,,4,161,1037,4149,2311.25,1338.60981992513,0.0105454545454545
396536,UBI_Only,4,200,TRUE,3,"1,2,4",0.467973749864411,0.366255144032922,1,118,8,146,0,5688,2304.75,2405.44235363616,0.00801360544217687
396537,UBI_Only,4,200,TRUE,3,"2,3,4",0.515562248995984,0.378472222222222,2,188,3,136,0,5962,2241,2591.21091383932,0.00907165109034268
396538,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.324879585031493,0.267857142857143,0,,8,84,1198,5838,3373.75,2407.58362610038,0.00942028985507246
396539,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.205690765926986,0.272959183673469,0,,10,156,1043,2862,1746.25,788.79375208817,0.010519298245614
396540,UBI_Only,4,200,TRUE,2,"2,3",0.663037616286909,0.802469135802469,2,124,10,149,0,6127,1854.25,2912.68814842921,0.0133176470588235
396541,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.235281837160751,0.295918367346939,0,,2,186,694,2195,1197.5,675.906551726396,0.0132390572390572
396542,UBI_Only,4,200,TRUE,3,"1,3,4",0.509465478841871,0.357277882797732,1,193,2,141,0,5184,2020.5,2248.31336783821,0.00891489361702128
396543,UBI_Only,4,200,TRUE,3,"1,2,3",0.526529535864979,0.340236686390533,2,131,4,137,0,6510,2370,2852.95157103423,0.0109690721649485
396544,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.312162162162162,0.275510204081633,0,,6,96,1370,6126,3607.5,2477.90092618732,0.012198347107438
396545,UBI_Only,4,200,TRUE,3,"1,2,4",0.285987885266346,0.349489795918367,1,126,4,163,0,2135,1403.25,953.965888628449,0.0101349206349206
396546,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.285927639882204,0.275510204081633,0,,8,115,1098,4790,2971.25,1824.46766208667,0.00759870550161812
396547,UBI_Only,4,200,TRUE,3,"1,3,4",0.311107505948518,0.35969387755102,1,81,8,169,0,1874,1155.75,807.449637232358,0.00971647509578544
396548,UBI_Only,4,200,TRUE,3,"1,2,4",0.507052220595412,0.400510204081633,1,118,4,101,0,6485,2561.25,2814.27946669599,0.00956521739130435
396549,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.277020306672192,0.25765306122449,0,,10,95,1431,5718,3016.25,1876.59165776681,0.00945454545454546
396550,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.344973262032086,0.298469387755102,0,,10,145,987,5184,2337.5,1922.99947997913,0.00912714776632303
396551,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.314300518134715,0.298469387755102,0,,6,161,1255,5167,2412.5,1851.18781687146,0.00950292397660819
396552,UBI_Only,4,200,TRUE,3,"1,3,4",0.38443600867679,0.344387755102041,1,105,6,118,0,4317,2305,1840.00525361569,0.0094176245210728
396553,UBI_Only,4,200,TRUE,3,"1,3,4",0.366443987667009,0.334183673469388,1,81,8,216,0,2166,1216.25,934.013695474179,0.0106805555555556
396554,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.300257997936017,0.318877551020408,0,,8,138,1344,5098,2422.5,1795.11884471939,0.0125266106442577
396555,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.254472712351252,0.303571428571429,0,,10,111,1553,4997,3046.25,1661.76560220347,0.00768888888888889
396556,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.163625304136253,0.251028806584362,0,,10,152,1140,2453,1541.25,612.971655135864,0.00996153846153846
396557,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.254352159468439,0.293367346938775,0,,14,75,1473,5700,3762.5,2042.77172815108,0.009003663003663
396558,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.347506631299735,0.288265306122449,0,,4,110,990,5197,2356.25,1926.89514937027,0.00918840579710145
396559,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.31133525456292,0.301020408163265,0,,2,114,941,4906,2602.5,1716.98932242846,0.0101259259259259
396560,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.145238095238095,0.267857142857143,0,,16,132,1381,3727,3097.5,1146.91281272815,0.0133722222222222
396561,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.260874799357945,0.334183673469388,0,,6,153,1531,5454,3115,1734.46764166992,0.00939102564102564
396562,UBI_Only,4,200,TRUE,3,"1,3,4",0.376247122026094,0.395408163265306,2,121,10,146,0,2999,1628.75,1276.74778898053,0.00854347826086957
396563,UBI_Only,4,200,TRUE,3,"2,3,4",0.310263157894737,0.385204081632653,1,124,12,177,0,2352,1425,1002.35023819022,0.00979935275080906
396564,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.340504648074369,0.267857142857143,0,,12,158,872,4068,1882.5,1495.65426040468,0.00957095709570957
396565,UBI_Only,4,200,TRUE,3,"1,3,4",0.467366570128258,0.354591836734694,1,85,10,122,0,5942,2417,2510.78327751853,0.0122222222222222
396566,UBI_Only,4,200,TRUE,3,"1,2,3",0.321884124788689,0.36094674556213,1,151,16,78,0,5215,3253.5,2301.05316467627,0.0095959595959596
396567,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.21981512605042,0.262755102040816,0,,8,85,1849,5973,3718.75,1722.54199271503,0.0108692810457516
396568,UBI_Only,4,200,TRUE,3,"1,3,4",0.293247767857143,0.346260387811634,2,189,10,155,0,1332,896,611.103919149599,0.00811538461538462
396569,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.246358308915864,0.298469387755102,0,,6,115,1481,4811,2986.25,1552.68699893657,0.0141142857142857
396570,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.339404761904762,0.267857142857143,0,,12,152,1058,4753,2100,1776.95563628734,0.00969090909090909
396571,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.432016890213611,0.267857142857143,0,,10,117,878,6546,2516.25,2699.26192072327,0.00979047619047619
396572,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.323343911146371,0.267857142857143,0,,12,123,1278,6034,3151.25,2190.84996823912,0.011563025210084
396573,UBI_Only,4,200,TRUE,3,"2,3,4",0.350821674439263,0.357988165680473,1,172,20,133,0,2089,1125.75,858.238263343383,0.0106080586080586
396574,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.288195777351248,0.308673469387755,0,,10,113,1184,4806,2605,1614.9819400435,0.0135064102564103
396575,UBI_Only,4,200,TRUE,3,"1,2,4",0.472015241320914,0.333333333333333,1,190,10,176,0,3709,1476.25,1575.95206674146,0.0113081761006289
396576,UBI_Only,4,200,TRUE,3,"1,2,3",0.314162587784635,0.336734693877551,1,99,14,190,0,1877,1174.75,821.047856908069,0.0149684210526316
396577,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.226194503171247,0.318877551020408,0,,8,149,1686,4763,2956.25,1425.86917936628,0.00917491749174918
396578,UBI_Only,4,200,TRUE,3,"1,2,4",0.579795597484277,0.357340720221607,1,194,11,143,0,6784,2226,3081.88005390649,0.0152277227722772
396579,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.328271707519734,0.280612244897959,0,,4,134,1112,5821,3008.75,2107.91909632857,0.00827450980392157
396580,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.286248736097068,0.262755102040816,0,,9,108,1087,4483,2472.5,1505.79779519031,0.0156219931271478
396581,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.338719657306045,0.295918367346939,0,,8,148,886,5372,2626.25,1947.0867768712,0.0117113402061856
396582,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.104377104377104,0.267857142857143,0,,14,178,1125,1863,1485,320.428879264443,0.0134798534798535
396583,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.260287610619469,0.288265306122449,0,,2,68,1587,5160,3390,2013.3598784122,0.00962241887905605
396584,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.350541338582677,0.25765306122449,0,,4,120,721,4812,2540,1872.58413251136,0.0102242424242424
396585,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.160946327683616,0.252551020408163,0,,4,114,1175,2359,1770,634.292782028405,0.00938144329896907
396586,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.26958041958042,0.255102040816327,0,,16,125,1052,3855,1966.25,1275.49294392403,0.00822018348623853
396587,UBI_Only,4,167,FALSE,1,4,0.75,1,4,90,18,159,0,4434,1108.5,2217,0.0139233716475096
396588,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.226864966949953,0.267857142857143,0,,18,91,2137,6037,3971.25,1944.58262445527,0.00906796116504854
396589,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.195677799607073,0.316326530612245,0,,8,158,723,1937,1272.5,519.16760299541,0.00949206349206349
396590,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.236534351145038,0.26530612244898,0,,10,88,1360,6007,4093.75,2055.47048547691,0.0141529051987768
396591,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.313267108167771,0.252551020408163,0,,8,81,1223,5167,2831.25,1922.60801603794,0.00983703703703704
396592,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.377342158859471,0.306122448979592,0,,4,120,904,5534,2455,2120.341639139,0.0137101449275362
396593,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.270211299954065,0.321428571428571,0,,10,123,1492,5328,2721.25,1759.54338300215,0.0106788990825688
396594,UBI_Only,4,200,TRUE,2,"1,2",0.533038657476776,0.506172839506173,3,91,7,214,0,1889,834.25,979.988562858431,0.0111555555555556
396595,UBI_Only,4,200,TRUE,3,"1,3,4",0.308615384615385,0.349489795918367,1,85,6,142,0,2653,1625,1136.91483116957,0.0118947368421053
396596,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.335611854684512,0.259259259259259,0,,10,133,1142,5242,2615,1936.83573559212,0.0131340206185567
396597,UBI_Only,4,200,TRUE,3,"1,2,3",0.256771053745239,0.344387755102041,3,143,16,171,0,1615,1181.5,788.174473070525,0.0107222222222222
396598,UBI_Only,4,200,TRUE,3,"2,3,4",0.29321651257794,0.349489795918367,1,64,12,139,0,1706,1162.75,794.938729295116,0.00853198653198653
396599,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.242710280373832,0.252551020408163,0,,14,175,1211,3688,2006.25,1142.86872241158,0.0102376237623762
396600,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.0855899419729207,0.262755102040816,0,,10,143,987,1570,1292.5,238.711122489087,0.0128190476190476
396601,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.313426081126383,0.318877551020408,0,,8,88,1612,6744,3728.75,2544.98976749744,0.0121272727272727
396602,UBI_Only,4,200,TRUE,3,"1,3,4",0.385462668172949,0.339285714285714,2,165,8,75,0,4213,2434.25,2010.16605864623,0.00836015325670498
396603,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.0710040983606557,0.262755102040816,0,,12,159,1088,1527,1220,207.658373296142,0.0104271844660194
396604,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.192832419959619,0.334183673469388,0,,6,66,2434,6603,4333.75,1751.19566296859,0.0095
396605,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.241131782945736,0.262002743484225,0,,8,99,1576,5982,4031.25,2056.45737049584,0.0145429553264605
396606,UBI_Only,4,200,TRUE,3,"1,2,3",0.415560916767189,0.479591836734694,1,171,12,140,0,3079,1658,1459.79153762903,0.0116993464052288
396607,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.208922558922559,0.252551020408163,0,,14,125,1308,3780,2598.75,1136.53020930667,0.00866060606060606
396608,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.416983491745873,0.262755102040816,0,,6,131,950,6381,2498.75,2599.00909001873,0.0135746031746032
396609,UBI_Only,4,200,TRUE,3,"1,2,4",0.384592944978009,0.354591836734694,2,122,16,135,0,4802,2785.25,2298.90109617617,0.0146190476190476
396610,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.144128611369991,0.283163265306122,0,,14,58,1734,4809,4023.75,1526.7384353582,0.0111521739130435
396611,UBI_Only,4,200,TRUE,3,"2,3,4",0.455469943079273,0.333333333333333,1,68,10,144,0,4247,1800.75,1780.27495535568,0.012037037037037
396612,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.363991769547325,0.260204081632653,0,,8,132,1150,5776,2430,2236.5026268708,0.0101946902654867
396613,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.323651191969887,0.267857142857143,0,,6,123,1233,5690,2988.75,2085.18686213011,0.00886060606060606
396614,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.0750460405156537,0.262755102040816,0,,12,194,1027,1544,1357.5,229.129512139605,0.00897859327217125
396615,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.24798213695005,0.25765306122449,0,,3,113,1492,5626,3778.75,2007.88269494676,0.0100175438596491
396616,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.338575723412251,0.25765306122449,0,,6,98,1138,6168,3326.25,2406.03634982239,0.00973333333333333
396617,UBI_Only,4,200,TRUE,2,"2,4",0.581610576923077,0.606508875739645,4,50,10,164,0,2759,1040,1322.68439168231,0.0109218106995885
396618,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.346134282807731,0.272959183673469,0,,12,132,1194,5612,2457.5,2113.3394584559,0.00745794392523365
396619,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.289502630320421,0.252551020408163,0,,8,97,1198,4659,2613.75,1619.83731178988,0.0110064102564103
396620,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.241510611735331,0.252551020408163,0,,8,128,1336,3874,2002.5,1249.05764478666,0.00694389438943894
396621,UBI_Only,4,200,TRUE,3,"1,2,3",0.306757189778098,0.60969387755102,1,183,8,94,0,5105,3120.75,2184.95970595951,0.0144604810996564
396622,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.259918276374443,0.301020408163265,0,,4,126,1614,5244,3365,1951.2595931859,0.0091764705882353
396623,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.328133514986376,0.267857142857143,0,,0,96,1237,6214,3670,2695.82207622585,0.0102857142857143
396624,UBI_Only,4,200,TRUE,2,"1,2",0.627744296168747,0.5,2,175,12,123,0,5265,1742.25,2482.07579457196,0.00942176870748299
396625,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.20190031152648,0.267857142857143,0,,16,120,1009,3113,2006.25,864.036795126998,0.0126258503401361
396626,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.406679729248308,0.260204081632653,0,,6,108,1104,8275,3508.75,3273.98150829638,0.0158111111111111
396627,UBI_Only,4,200,TRUE,3,"1,2,4",0.527771069789906,0.347222222222222,1,182,6,121,0,5658,2070.5,2479.10071060724,0.0111602564102564
396628,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.102134146341463,0.283163265306122,0,,14,195,960,1605,1230,271.937492817743,0.00908843537414966
396629,UBI_Only,4,200,TRUE,3,"1,2,4",0.381870385561936,0.428571428571429,1,150,6,192,0,3177,1828.5,1485.87852800961,0.012258064516129
396630,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.392448173741362,0.278463648834019,0,,8,144,803,6046,2532.5,2376.42203042024,0.00858064516129032
396631,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.250399733510993,0.283163265306122,0,,14,156,945,3418,1876.25,1070.10540758064,0.0103301587301587
396632,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.362182116488925,0.25765306122449,0,,0,108,968,6320,3047.5,2382.6881877409,0.00807260726072607
396633,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.260926517571885,0.260204081632653,0,,4,172,1128,3715,1956.25,1196.45765352003,0.00948076923076923
396634,UBI_Only,4,200,TRUE,4,"1,2,3,4",0.2322573561704,0.25765306122449,0,,20,105,1469,4904,2846.25,1460.55751341739,0.00938
